31471,135956.1627922518
31472,116119.70196791414
31473,73270.82343002253
31474,58227.04236352599
31475,106468.86253621255
31476,60274.85745306038
31477,87607.5171759506
31478,91324.94245693478
31479,80386.83664307436
31480,127930.72061906087
31481,128646.69272779688
31482,58203.00805654372
31483,119161.17007901936
31484,49817.46572665815
31485,102613.47635904486
31486,53373.369980839234
31487,106143.43412586686
31488,422274.38912627177
31489,111160.68788493652
31490,33174.08635504151
31491,116616.02328149356
31492,153611.1890420693
31493,128906.09114561423
31494,156974.17139766214
31495,125038.93456781634
31496,272920.5758336308
31497,216728.79049083815
31498,82424.48929209952
31499,67951.75493029944
31500,142047.14056494576
31501,152634.49544502358
31502,86985.6155162761
31503,51706.805064296605
31504,110530.363041846
31505,151959.31063524907
31506,199523.5736661516
31507,210251.36342468747
31508,72954.63565332707
31509,386157.54639670654
31510,184479.12008736475
31511,146867.55987790515
31512,85224.32530744324
31513,61839.284215765314
31514,59166.272548737485
31515,96826.10124149243
31516,94123.0516223446
31517,140845.54198423473
31518,223042.23061393312
31519,196686.9681991393
31520,108621.27169447653
31521,86229.27024793785
31522,135523.6520999915
31523,121379.36533490126
31524,61217.69122279778
31525,119869.39224494105
31526,89538.22132119405
31527,64289.12442096235
31528,64565.63907504283
31529,129547.88701148117
31530,75077.55172801056
31531,55522.41746993183
31532,99969.48553324249
31533,91414.62649137154
31534,106406.29097402522
31535,82183.26582539275
31536,76435.38240384989
31537,130960.09082092346
31538,156930.67583892855
31539,197507.6342704147
31540,134608.74049474878
31541,107908.15996339371
31542,111847.37241228616
31543,88679.34776406232
31544,69869.89113266568
31545,62430.625807847326
31546,76218.34294623675
31547,104546.63007546267
31548,86765.9344203104
31549,65935.60247780869
31550,45276.47020462776
31551,63300.78591986265
31552,78299.70761128113
31553,167467.38423579241
31554,139799.08582865048
31555,90823.70511140187
31556,59502.32058753429
31557,66405.52629633094
31558,92203.02341293833
31559,56212.03331068514
31560,117772.36073424079
31561,270291.12916293216
31562,58088.77858331155
31563,146124.1748961229
31564,83843.0651186463
31565,101344.94911332348
31566,131319.70320122756
31567,90254.60201647138
31568,100963.35011363278
31569,63687.76559826497
31570,91541.72517686652
31571,112169.08474785082
31572,92259.34019316529
31573,99513.63782550745
31574,150342.15981771142
31575,77829.1271172895
31576,122928.39732460832
31577,104335.39037873416
31578,107700.11849098404
31579,117911.20414728872
31580,242690.6769317718
31581,179185.38809953342
31582,69856.0138714576
31583,164548.15244740524
31584,80420.89639038924
31585,204776.7170286211
31586,86248.68743241357
31587,77049.5990195266
31588,74869.29766409406
31589,110449.8887093128
31590,139325.60421557727
31591,101940.67344377637
31592,81564.9433867789
31593,104444.78220490972
31594,114252.5987318029
31595,283792.75202867354
31596,136251.31993132364
31597,127200.96916467394
31598,87102.68168113535
31599,56894.40363038683
31600,102942.48173261549
31601,150679.49102113568
31602,95324.01107570955
31603,131236.49956765177
31604,114374.11595253754
31605,105979.1221239427
31606,108631.33379216942
31607,168466.44578264497
31608,93353.75526796762
31609,145679.64562992615
31610,54989.227584576875
31611,75249.4651683182
31612,110880.29393450232
31613,68680.1703366924
31614,60799.353379655215
31615,151608.2308431388
31616,116942.6985812488
31617,127333.7113186253
31618,76675.027331786
31619,135973.00517864793
31620,164359.6261133249
31621,93233.55180010917
31622,107761.93528408516
31623,98269.9552078374
31624,102844.79300937998
31625,67195.12749356887
31626,108869.88255548917
31627,92275.05328929315
31628,95766.08114058769
31629,70944.48081788319
31630,181148.75453016852
31631,110767.85967561096
31632,114596.68970781943
31633,98783.03210563753
31634,74578.00001901471
31635,133056.91250920953
31636,75619.45085646235
31637,138433.86507583348
31638,126627.75315086218
31639,73072.69133296356
31640,71118.43537109697
31641,180033.4020802434
31642,105819.43074997918
31643,71600.68727945146
31644,162487.2714786727
31645,48040.40299585949
31646,135795.95922852866
31647,98231.22434447901
31648,83554.67182745095
31649,67682.37540122283
31650,57580.472651959375
31651,55892.32981123864
31652,101055.90474987235
31653,102741.65586094935
31654,81196.30344707424
31655,178910.94015331884
31656,94543.04393474355
31657,116078.5988218273
31658,94709.43108170717
31659,63381.444909408805
31660,61810.33190311888
31661,129857.32650228738
31662,119837.37830337981
31663,198463.0200633535
31664,67161.82619675843
31665,79461.51304752748
31666,98710.21434940056
31667,97594.34783274382
31668,77233.35425045123
31669,152066.68766071516
31670,421496.9309178566
31671,76528.95249639533
31672,67717.09102804605
31673,106420.60775870798
31674,83124.7713584452
31675,118327.28043173473
31676,97081.12281352059
31677,258808.65466764625
31678,76822.00525490215
31679,113536.64787814819
31680,179720.57942576078
31681,513272.1896575586
31682,79973.44474107375
31683,87184.85708663015
31684,232557.92804617644
31685,87042.10253256238
31686,120754.12090471624
31687,102268.14897932089
31688,80361.8707779955
31689,60894.93301047983
31690,78624.24332472179
31691,169650.216763319
31692,77503.52281767152
31693,57743.77300470863
31694,144950.83995971986
31695,106265.89579712151
31696,53560.46455413148
31697,149907.53523425772
31698,134996.134401198
31699,100676.41802358921
31700,97532.70156791106
31701,155349.68723260943
31702,78469.85301980605
31703,53448.64995818496
31704,171886.21826639766
31705,272748.0345413863
31706,53632.91111341729
31707,104223.60829151586
31708,54178.11854893189
31709,68336.55417897258
31710,137419.31057733778
31711,91528.84918324623
31712,92150.04029101317
31713,93233.55180010917
31714,55011.921841468844
31715,88051.9239347994
31716,64969.11244611036
31717,60350.728235067916
31718,74644.59131375892
31719,86499.83175841781
31720,129995.16405137214
31721,87573.11390382834
31722,59942.38199568974
31723,151273.63039125243
31724,168664.36334362
31725,288032.7222465886
31726,177884.12404418562
31727,103692.01277413295
31728,154847.68665943606
31729,69961.33421661308
31730,134854.22418754868
31731,115658.09544031016
31732,140536.39351473376
31733,131874.1307600337
31734,141693.93855079677
31735,87895.39004462592
