31471,138646
31472,112543
31473,76477
31474,55600
31475,127682
31476,70290
31477,87255
31478,91309
31479,76378
31480,120946
31481,118916
31482,51560
31483,124007
31484,51148
31485,98257
31486,53826
31487,124960
31488,522548
31489,98892
31490,26422
31491,138547
31492,119736
31493,105900
31494,131017
31495,116545
31496,278975
31497,203179
31498,85078
31499,64428
31500,126514
31501,154760
31502,85156
31503,64509
31504,115000
31505,127483
31506,249321
31507,265725
31508,66647
31509,400146
31510,180478
31511,132160
31512,80640
31513,60917
31514,61026
31515,85665
31516,101514
31517,143130
31518,232675
31519,200258
31520,113735
31521,102048
31522,162831
31523,126802
31524,70359
31525,120607
31526,88950
31527,61183
31528,61632
31529,130000
31530,76423
31531,47988
31532,107756
31533,101177
31534,88406
31535,85203
31536,86797
31537,104468
31538,175956
31539,170296
31540,175289
31541,132048
31542,120034
31543,86206
31544,72522
31545,59795
31546,66394
31547,98536
31548,92879
31549,60798
31550,52491
31551,56812
31552,78413
31553,115586
31554,139539
31555,94543
31556,69730
31557,69368
31558,62465
31559,61146
31560,116443
31561,271232
31562,60070
31563,142181
31564,64827
31565,103050
31566,135238
31567,113436
31568,87543
31569,60501
31570,77423
31571,105005
31572,98039
31573,96362
31574,129629
31575,71174
31576,165167
31577,129001
31578,111275
31579,122552
31580,231064
31581,169630
31582,82585
31583,171743
31584,96675
31585,212126
31586,78459
31587,85772
31588,81511
31589,120757
31590,139327
31591,79706
31592,82861
31593,102940
31594,112272
31595,297298
31596,123516
31597,109749
31598,98985
31599,57376
31600,106050
31601,151008
31602,92513
31603,257120
31604,110947
31605,153419
31606,84782
31607,108035
31608,120713
31609,117201
31610,49851
31611,77185
31612,95889
31613,64898
31614,69994
31615,157360
31616,103267
31617,86687
31618,90080
31619,151970
31620,165266
31621,101089
31622,102146
31623,89217
31624,108670
31625,79657
31626,106846
31627,94921
31628,100132
31629,90389
31630,196078
31631,128010
31632,87999
31633,105411
31634,72940
31635,133977
31636,73016
31637,134902
31638,113143
31639,73911
31640,56898
31641,230998
31642,107574
31643,75194
31644,154066
31645,55373
31646,138565
31647,78725
31648,76656
31649,68592
31650,50110
31651,47227
31652,90031
31653,105695
31654,63443
31655,180461
31656,87448
31657,128235
31658,119932
31659,53228
31660,71053
31661,122932
31662,126322
31663,144828
31664,76673
31665,79904
31666,96332
31667,102164
31668,60644
31669,165560
31670,417639
31671,78946
31672,81603
31673,101747
31674,106718
31675,161751
31676,98875
31677,262720
31678,93967
31679,84564
31680,153330
31681,566194
31682,83386
31683,90815
31684,268085
31685,84197
31686,110870
31687,110586
31688,77934
31689,84665
31690,69790
31691,151862
31692,71165
31693,61900
31694,160328
31695,111182
31696,48775
31697,139271
31698,173101
31699,86594
31700,97821
31701,143265
31702,76702
31703,55287
31704,228661
31705,364514
31706,57154
31707,108177
31708,58287
31709,67056
31710,125579
31711,97676
31712,98816
31713,98916
31714,53960
31715,92053
31716,66362
31717,59403
31718,88126
31719,79476
31720,121493
31721,93614
31722,60995
31723,165048
31724,162811
31725,230006
31726,139096
31727,112442
31728,178428
31729,80868
31730,130087
31731,111477
31732,118079
31733,157570
31734,156800
31735,91514
31736,169223
31737,93034
31738,72286
31739,154855
31740,63285
31741,85825
31742,110143
31743,121127
31744,82209
31745,119985
31746,132025
31747,288744
31748,123065
31749,84668
31750,131333
31751,119798
31752,245867
31753,91649
31754,270198
31755,178717
31756,65694
31757,91747
31758,102014
31759,95137
31760,155351
31761,99796
31762,87487
31763,90251
31764,177063
31765,95957
31766,73730
31767,115174
31768,143977
31769,95469
31770,130878
31771,160632
31772,125475
31773,219711
31774,268785
31775,165484
31776,207357
31777,132945
31778,106390
31779,96514
31780,38192
31781,73361
31782,105613
31783,39102
31784,85312
31785,161158
31786,204505
31787,44048
31788,155547
31789,132558
31790,141360
31791,118862
31792,62337
31793,89213
31794,93225
31795,100362
31796,89203
31797,45651
31798,119077
31799,88379
31800,55247
31801,106538
31802,61336
31803,136322
31804,159479
31805,52759
31806,125863
31807,101550
31808,73945
31809,138243
31810,108425
31811,139043
31812,106751
31813,52053
31814,56487
31815,50897
31816,96126
31817,74066
31818,100107
31819,60733
31820,126856
31821,154240
31822,118519
31823,54757
31824,106098
31825,60631
31826,112886
31827,72041
31828,200127
31829,131338
31830,64841
31831,85728
31832,99757
31833,92841
31834,122024
31835,118066
31836,81423
31837,103185
31838,117365
31839,346955
31840,125000
31841,95604
31842,110489
31843,120134
31844,60040
31845,169494
31846,85979
31847,111051
31848,104439
31849,93058
31850,156701
31851,96065
31852,135954
31853,98044
31854,64059
31855,249852
31856,74501
31857,69355
31858,146614
31859,99949
31860,189645
31861,78131
31862,63485
31863,70753
31864,83210
31865,104450
31866,67417
31867,78595
31868,85345
31869,185739
31870,132264
31871,48929
31872,99238
31873,89611
31874,126171
31875,58003
31876,85899
31877,86544
31878,104600
31879,106270
31880,119823
31881,81855
31882,178870
31883,129745
31884,65810
31885,71758
31886,87615
31887,555216
31888,104881
31889,61662
31890,261766
31891,78576
31892,130695
31893,93658
31894,77894
31895,69129
31896,130232
31897,84861
31898,134454
31899,189908
31900,71190
31901,114002
31902,98715
31903,88513
31904,149182
31905,102179
31906,83748
31907,64873
31908,131716
31909,387541
31910,61809
31911,103991
31912,56293
31913,80188
31914,60801
31915,283549
31916,70197
31917,342366
31918,60384
31919,150013
31920,242522
31921,97249
31922,250462
31923,73658
31924,195020
31925,109574
31926,131482
31927,159947
31928,288938
31929,92978
31930,46470
31931,70245
31932,100529
31933,150153
31934,127718
31935,207822
31936,81357
31937,139963
31938,97493
31939,92219
31940,61483
31941,87705
31942,89509
31943,130723
31944,118691
31945,79951
31946,107673
31947,87372
31948,159469
31949,105133
31950,79504
31951,118304
31952,100060
31953,77187
31954,129491
31955,105194
31956,150455
31957,129926
31958,126497
31959,97994
31960,105167
31961,406284
31962,91790
31963,120596
31964,85179
31965,114259
31966,120901
31967,409423
31968,175305
31969,131210
31970,71211
31971,104296
31972,85496
31973,96129
31974,51107
31975,147658
31976,132436
31977,77401
31978,74875
31979,104779
31980,105648
31981,138161
31982,47925
31983,64647
31984,105252
31985,110978
31986,103535
31987,106517
31988,68860
31989,86634
31990,105601
31991,68150
31992,61968
31993,112813
31994,55863
31995,50483
31996,58344
31997,103513
31998,125591
31999,148848
32000,248716
32001,88084
32002,57415
32003,89869
32004,68099
32005,98897
32006,85715
32007,61697
32008,100768
32009,137868
32010,103259
32011,186745
32012,126308
32013,161125
32014,63845
32015,79706
32016,73532
32017,71681
32018,63348
32019,41715
32020,356758
32021,173789
32022,166726
32023,99094
32024,510928
32025,122268
32026,77643
32027,220695
32028,67492
32029,150006
32030,1089452
32031,90655
32032,90416
32033,114680
32034,67727
32035,97349
32036,190026
32037,81599
32038,132825
32039,48799
32040,73524
32041,135114
32042,126634
32043,61551
32044,58854
32045,132574
32046,104558
32047,56698
32048,68292
32049,87474
32050,88110
32051,115231
32052,66921
32053,677003
32054,101859
32055,90951
32056,178357
32057,94970
32058,58708
32059,84182
32060,123521
32061,67932
32062,102608
32063,65677
32064,92700
32065,179303
32066,239378
32067,160575
32068,179431
32069,73553
32070,87609
32071,85756
32072,145816
32073,48927
32074,128269
32075,92806
32076,85375
32077,54947
32078,69706
32079,52872
32080,78527
32081,73181
32082,69888
32083,96185
32084,68137
32085,103387
32086,116791
32087,98964
32088,430995
32089,92718
32090,100107
32091,203911
32092,106494
32093,94140
32094,112305
32095,246078
32096,77034
32097,118543
32098,160382
32099,167561
32100,86195
32101,58022
32102,67170
32103,244359
