31471,131604
31472,123176
31473,82392
31474,52542
31475,98110
31476,65351
31477,94668
31478,107052
31479,72792
31480,129897
31481,112695
31482,51422
31483,122935
31484,51521
31485,104465
31486,52224
31487,118239
31488,516526
31489,98096
31490,33945
31491,130613
31492,131193
31493,109081
31494,117167
31495,130575
31496,295987
31497,212513
31498,80506
31499,65484
31500,117095
31501,126450
31502,89238
31503,63475
31504,119154
31505,124701
31506,270011
31507,251580
31508,68301
31509,403152
31510,175416
31511,134081
31512,82013
31513,58734
31514,58944
31515,76345
31516,92490
31517,142446
31518,213174
31519,206949
31520,103309
31521,88799
31522,169125
31523,129359
31524,68011
31525,125327
31526,84721
31527,60150
31528,62578
31529,133587
31530,74346
31531,52480
31532,102996
31533,98380
31534,88991
31535,85589
31536,89764
31537,105471
31538,177083
31539,183674
31540,169580
31541,136788
31542,123691
31543,85688
31544,66778
31545,66847
31546,69530
31547,102223
31548,86378
31549,60570
31550,46106
31551,58457
31552,73523
31553,125898
31554,141131
31555,89996
31556,68546
31557,68877
31558,76551
31559,62743
31560,108226
31561,264280
31562,55822
31563,149988
31564,72977
31565,99124
31566,140995
31567,107913
31568,86770
31569,56955
31570,84563
31571,104341
31572,96150
31573,95544
31574,142801
31575,66629
31576,167690
31577,122204
31578,106083
31579,129469
31580,229336
31581,170901
31582,73395
31583,162719
31584,86024
31585,200351
31586,73429
31587,87470
31588,79385
31589,112000
31590,145513
31591,85692
31592,79147
31593,120149
31594,103056
31595,276529
31596,131700
31597,125497
31598,92445
31599,58943
31600,105204
31601,130612
31602,105688
31603,222059
31604,111513
31605,157400
31606,87344
31607,102248
31608,103988
31609,113819
31610,49563
31611,74994
31612,112445
31613,65987
31614,67801
31615,153891
31616,107727
31617,91102
31618,89759
31619,144339
31620,159137
31621,101550
31622,91074
31623,93955
31624,95839
31625,72176
31626,98447
31627,93405
31628,95090
31629,83970
31630,178591
31631,136775
31632,91738
31633,103647
31634,77423
31635,127661
31636,66954
31637,136976
31638,106204
31639,75941
31640,61061
31641,198793
31642,104323
31643,74561
31644,138714
31645,52567
31646,147719
31647,87773
31648,77154
31649,62505
31650,56126
31651,48590
31652,91977
31653,111841
31654,66615
31655,181451
31656,87701
31657,131071
31658,129356
31659,59971
31660,75805
31661,123354
31662,113843
31663,146991
31664,73489
31665,92074
31666,97894
31667,96404
31668,58851
31669,163168
31670,469464
31671,84497
31672,77427
31673,114874
31674,98222
31675,137087
31676,99899
31677,321973
31678,99818
31679,84530
31680,181077
31681,523008
31682,81754
31683,93655
31684,256914
31685,83966
31686,118601
31687,119225
31688,80449
31689,75267
31690,69392
31691,149338
31692,63037
31693,48451
31694,156172
31695,109076
31696,44438
31697,147705
31698,155531
31699,92427
31700,94697
31701,158430
31702,79358
31703,50327
31704,200029
31705,267489
31706,52351
31707,107675
31708,57136
31709,77536
31710,134455
31711,100856
31712,99640
31713,100658
31714,55884
31715,87629
31716,70285
31717,68182
31718,87905
31719,80384
31720,134255
31721,91126
31722,59651
31723,158873
31724,162912
31725,238984
31726,140182
31727,122718
31728,152281
31729,72642
31730,125472
31731,119221
31732,122918
31733,151429
31734,162073
31735,88947
31736,184828
31737,88872
31738,62632
31739,173081
31740,63927
31741,77732
31742,110130
31743,114076
31744,82846
31745,112436
31746,129704
31747,255407
31748,119669
31749,91918
31750,142112
31751,107937
31752,242347
31753,99275
31754,320429
31755,150511
31756,63642
31757,94078
31758,107288
31759,102563
31760,154332
31761,104583
31762,85482
31763,91858
31764,168575
31765,87250
31766,86674
31767,127073
31768,145594
31769,97216
31770,138781
31771,153892
31772,120568
31773,215452
31774,244356
31775,168825
31776,227993
31777,128057
31778,110622
31779,97794
31780,44277
31781,83988
31782,117230
31783,48095
31784,80769
31785,162039
31786,194196
31787,44240
31788,166552
31789,140958
31790,158911
31791,115235
31792,65384
31793,93424
31794,109211
31795,99411
31796,89757
31797,53002
31798,116320
31799,90807
31800,59825
31801,109873
31802,63983
31803,145930
31804,144615
31805,54805
31806,114464
31807,102544
31808,78111
31809,147110
31810,117030
31811,136233
31812,114122
31813,50114
31814,58634
31815,53688
31816,94382
31817,77500
31818,103153
31819,69398
31820,132937
31821,147340
31822,120156
31823,60769
31824,102714
31825,57480
31826,110692
31827,77991
31828,223278
31829,120738
31830,69457
31831,91874
31832,95998
31833,87396
31834,138238
31835,128347
31836,84797
31837,100022
31838,116049
31839,370941
31840,128168
31841,112581
31842,103581
31843,122386
31844,62436
31845,134781
31846,91494
31847,125424
31848,102725
31849,98171
31850,175991
31851,101370
31852,124063
31853,103498
31854,62841
31855,265724
31856,77960
31857,65878
31858,147159
31859,102792
31860,175321
31861,78779
31862,53214
31863,68998
31864,79931
31865,99495
31866,75427
31867,78805
31868,80616
31869,169360
31870,142342
31871,48162
31872,88839
31873,92750
31874,118778
31875,56773
31876,90529
31877,97835
31878,103252
31879,112721
31880,123671
31881,97561
31882,170324
31883,124779
31884,66655
31885,71345
31886,85152
31887,505573
31888,113429
31889,56371
31890,243819
31891,87115
31892,131246
31893,105923
31894,91398
31895,63428
31896,119383
31897,82414
31898,128677
31899,156668
31900,70780
31901,110249
31902,92122
31903,91719
31904,139820
31905,109272
31906,86570
31907,61409
31908,128798
31909,380475
31910,57404
31911,98733
31912,55503
31913,78245
31914,54237
31915,331249
31916,65262
31917,491937
31918,57240
31919,145168
31920,258780
31921,89753
31922,249546
31923,79517
31924,210170
31925,111737
31926,131798
31927,152852
31928,219305
31929,93318
31930,46778
31931,72945
31932,103071
31933,154536
31934,112649
31935,199037
31936,80948
31937,141727
31938,90137
31939,94240
31940,60037
31941,88418
31942,83892
31943,130137
31944,104411
31945,74283
31946,106443
31947,92631
31948,168991
31949,103185
31950,73035
31951,122168
31952,85051
31953,81650
31954,132018
31955,96871
31956,151300
31957,132505
31958,123436
31959,98329
31960,140054
31961,302457
31962,88564
31963,112880
31964,98233
31965,107205
31966,126033
31967,381350
31968,158085
31969,139027
