31471,130954
31472,119545
31473,75813
31474,56717
31475,106196
31476,66706
31477,93151
31478,99601
31479,75454
31480,139802
31481,108980
31482,52042
31483,125299
31484,49069
31485,100094
31486,54477
31487,122363
31488,590972
31489,103964
31490,31626
31491,133253
31492,115194
31493,97785
31494,133084
31495,129523
31496,288322
31497,205409
31498,81823
31499,64233
31500,123778
31501,140436
31502,84925
31503,59638
31504,113886
31505,125686
31506,268451
31507,258667
31508,69516
31509,447679
31510,181851
31511,126470
31512,77744
31513,61314
31514,62031
31515,85073
31516,103613
31517,142045
31518,219216
31519,206519
31520,107699
31521,97901
31522,166151
31523,132240
31524,66473
31525,124561
31526,84507
31527,62326
31528,63724
31529,137388
31530,74581
31531,46567
31532,103306
31533,93108
31534,86059
31535,87351
31536,91222
31537,111357
31538,178722
31539,199820
31540,173809
31541,135275
31542,119672
31543,86497
31544,73934
31545,59870
31546,63806
31547,100019
31548,87332
31549,62379
31550,53401
31551,56980
31552,76812
31553,132796
31554,134795
31555,93434
31556,66730
31557,67228
31558,71192
31559,66756
31560,109094
31561,269437
31562,59643
31563,146484
31564,66978
31565,98797
31566,137340
31567,111834
31568,86995
31569,60825
31570,82737
31571,104987
31572,95507
31573,91775
31574,140965
31575,70308
31576,169801
31577,125337
31578,111783
31579,123675
31580,228989
31581,169960
31582,77323
31583,177006
31584,83415
31585,206068
31586,78920
31587,86843
31588,80948
31589,107666
31590,137664
31591,85944
31592,81741
31593,105559
31594,114610
31595,283185
31596,117499
31597,103878
31598,95361
31599,58705
31600,104377
31601,144707
31602,104045
31603,209128
31604,115197
31605,142449
31606,85192
31607,106414
31608,115441
31609,109068
31610,51055
31611,73546
31612,103231
31613,67003
31614,71666
31615,159268
31616,106140
31617,83376
31618,81916
31619,141732
31620,169982
31621,102512
31622,99420
31623,94452
31624,111149
31625,74362
31626,103107
31627,94990
31628,96456
31629,87707
31630,194277
31631,122339
31632,88399
31633,101830
31634,80691
31635,149485
31636,74302
31637,117441
31638,103417
31639,77161
31640,55738
31641,284929
31642,103429
31643,73582
31644,154834
31645,53360
31646,142896
31647,87404
31648,79027
31649,66802
31650,55498
31651,49842
31652,85773
31653,108425
31654,66309
31655,182667
31656,85172
31657,124655
31658,125108
31659,60035
31660,74524
31661,120088
31662,113540
31663,143799
31664,75791
31665,86310
31666,96573
31667,100650
31668,58856
31669,161842
31670,470287
31671,85815
31672,78770
31673,107686
31674,107592
31675,157648
31676,98144
31677,269580
31678,96843
31679,85082
31680,182068
31681,526041
31682,78586
31683,86263
31684,255921
31685,82115
31686,110041
31687,111783
31688,84771
31689,84989
31690,74461
31691,151988
31692,66612
31693,58159
31694,157119
31695,117142
31696,51248
31697,154377
31698,159349
31699,88233
31700,91401
31701,156012
31702,77567
31703,50095
31704,205429
31705,423992
31706,57433
31707,108922
31708,59259
31709,75690
31710,119568
31711,97203
31712,82518
31713,97576
31714,61103
31715,88791
31716,71349
31717,60622
31718,93711
31719,78809
31720,119704
31721,91939
31722,60129
31723,162363
31724,154561
31725,257289
31726,141095
31727,114298
31728,164331
31729,80115
31730,117308
31731,116911
31732,120227
31733,156878
31734,160555
31735,91245
31736,170315
31737,89837
31738,70515
31739,156396
31740,60799
31741,78768
31742,105955
31743,118234
31744,80049
31745,124770
31746,126563
31747,259336
31748,124922
31749,85763
31750,132056
31751,123861
31752,255479
31753,98084
31754,262881
31755,156155
31756,63603
31757,94097
31758,104528
31759,92242
31760,160586
31761,100308
31762,83694
31763,93536
31764,165576
31765,90046
31766,74707
31767,121140
31768,143843
31769,91109
31770,130301
31771,159352
31772,122456
31773,220703
31774,262559
31775,166038
31776,225727
31777,127188
31778,115586
31779,100693
31780,47231
31781,79858
31782,117147
31783,43616
31784,83937
31785,158414
31786,194261
31787,42788
31788,148875
31789,132848
31790,144293
31791,118014
31792,61055
31793,89321
31794,94084
31795,94828
31796,92535
31797,50615
31798,125433
31799,89579
31800,56800
31801,114205
31802,62420
31803,139804
31804,147105
31805,53943
31806,128653
31807,100358
31808,77378
31809,150065
31810,114910
31811,136543
31812,105796
31813,48309
31814,58871
31815,48628
31816,93013
31817,76381
31818,101840
31819,66238
31820,125674
31821,147414
31822,113611
31823,55364
31824,103835
31825,59720
31826,126824
31827,74269
31828,189147
31829,122462
31830,69253
31831,84912
31832,94702
31833,88491
31834,115311
31835,127838
31836,83036
31837,100174
31838,120521
31839,434503
31840,132644
31841,102670
31842,111824
31843,120508
31844,60633
31845,141841
31846,89965
31847,112486
31848,98824
31849,96578
31850,155809
31851,92982
31852,129158
31853,100045
31854,60970
31855,215296
31856,78361
31857,68863
31858,156990
31859,101592
31860,190452
31861,76976
31862,60842
31863,69032
31864,76667
31865,101413
31866,70473
31867,78003
31868,80628
31869,206585
31870,135726
31871,46708
31872,82415
31873,86401
31874,119520
31875,55393
31876,88371
31877,89629
31878,103619
31879,106464
31880,120781
31881,84226
31882,171875
31883,132685
31884,62138
31885,70206
31886,84956
31887,487336
31888,109679
31889,57945
31890,270303
31891,79540
31892,133231
31893,98675
31894,74219
31895,67248
31896,123034
31897,85958
31898,130220
31899,180696
31900,69493
31901,112076
31902,97906
31903,86048
31904,151320
31905,105376
31906,80983
31907,66222
31908,125775
31909,415937
31910,53147
31911,101040
31912,54243
31913,78660
31914,60511
31915,418225
31916,67363
31917,502953
31918,55878
31919,161247
31920,240660
31921,91841
31922,242366
31923,78310
31924,200817
31925,107311
31926,132436
31927,158433
31928,252806
31929,98082
31930,48105
31931,64767
31932,101626
31933,149477
31934,127562
31935,202716
31936,78715
31937,131838
31938,88792
31939,94786
31940,60582
31941,93849
31942,87236
31943,135408
31944,108410
31945,81795
31946,101133
31947,92567
31948,165954
31949,101522
31950,76865
31951,121499
31952,94901
31953,81514
31954,132384
31955,105063
31956,134497
31957,126853
31958,123843
31959,95462
31960,132254
31961,527435
31962,90378
31963,115976
31964,95225
31965,108387
31966,123411
31967,436349
31968,165551
31969,136589
31970,71827
31971,93667
31972,84355
31973,95752
31974,55755
31975,149876
31976,131477
31977,77802
31978,87408
31979,105804
31980,101638
31981,131044
31982,50938
31983,68001
31984,107459
31985,111022
31986,116765
31987,110585
31988,70014
31989,89935
31990,103078
31991,68400
31992,60236
31993,115018
31994,55745
31995,52095
31996,57965
31997,103410
31998,145016
31999,140730
32000,217020
32001,87221
32002,54961
32003,104274
32004,73645
32005,90869
32006,80270
32007,61340
32008,96659
32009,135563
32010,101550
32011,167229
32012,121964
32013,155918
32014,68458
32015,80148
32016,79983
32017,69185
32018,59641
32019,45442
32020,465531
32021,172489
32022,152315
32023,102677
32024,561128
32025,128977
32026,78859
32027,253263
32028,69576
32029,153680
32030,791314
32031,88417
32032,93001
32033,109344
32034,69405
32035,100847
32036,194987
32037,85590
32038,127724
32039,52333
32040,76698
32041,129365
32042,121219
32043,64970
32044,56141
32045,129055
32046,104201
32047,55499
32048,68121
32049,82993
32050,88274
32051,111486
32052,62670
32053,675847
32054,95176
32055,93102
32056,178486
32057,91988
32058,58571
32059,87738
32060,123938
32061,64565
32062,99512
32063,69015
32064,97907
32065,180675
32066,400837
32067,158098
32068,193046
32069,75248
32070,91773
32071,89751
32072,140724
32073,49913
32074,115435
32075,86850
32076,83671
32077,53753
32078,72371
32079,56144
32080,83301
32081,76946
32082,61436
32083,93309
32084,72220
32085,105859
32086,111942
32087,95974
32088,659158
32089,92829
32090,101349
32091,196671
32092,110599
32093,96601
32094,108835
32095,225210
32096,78426
32097,125893
32098,161740
32099,162759
32100,89393
32101,56991
32102,64147
32103,227585
32104,89777
32105,96283
32106,91358
32107,147966
32108,121741
32109,90303
32110,58286
32111,142561
32112,51566
32113,105186
32114,166334
32115,105007
32116,115898
32117,115486
32118,89548
32119,68022
32120,68169
32121,85486
32122,47108
32123,85016
32124,49422
32125,82026
32126,385793
32127,106828
32128,118239
32129,94098
32130,65648
32131,85727
32132,90797
32133,119310
32134,164652
32135,104709
32136,258280
32137,66301
32138,202123
32139,122898
32140,87654
32141,370424
32142,139289
32143,63051
32144,79711
32145,117072
32146,109256
32147,78299
32148,134024
32149,170066
32150,100495
32151,54791
32152,124642
32153,122463
32154,164006
32155,92274
32156,112595
32157,117695
32158,76651
32159,53916
32160,144768
32161,191725
32162,144051
32163,106999
32164,49488
32165,161991
32166,89970
32167,102671
32168,57846
32169,174822
32170,125062
32171,109798
32172,52580
32173,63023
32174,123655
32175,159799
32176,46331
32177,96707
32178,84007
32179,204386
32180,91352
32181,107358
32182,422228
32183,162205
32184,124982
32185,113843
32186,71220
32187,168117
32188,65426
32189,129985
32190,108815
32191,67880
32192,663118
32193,144861
32194,82735
32195,137782
32196,176218
32197,77503
32198,66104
32199,102751
32200,178265
32201,230126
32202,114833
32203,143347
32204,99076
32205,77281
32206,60472
32207,84645
32208,74270
32209,81636
32210,164836
32211,147899
32212,68923
32213,104179
32214,96718
32215,143293
32216,85806
32217,305525
32218,125972
32219,95839
32220,132728
32221,70272
32222,224537
32223,107458
32224,117066
32225,177096
32226,101863
32227,192226
32228,262401
32229,85475
32230,67905
32231,99336
32232,51306
32233,60706
32234,156086
32235,212737
32236,111001
32237,121037
32238,153627
32239,93283
32240,51291
32241,176588
32242,88698
32243,156040
32244,55197
32245,116982
32246,202219
32247,101493
32248,161237
32249,137746
32250,106792
32251,58396
32252,122362
32253,120089
32254,65987
32255,134652
32256,98590
32257,148070
32258,111273
32259,75417
32260,70308
32261,142123
32262,106298
32263,129027
32264,64497
32265,123367
32266,119484
32267,86682
32268,264820
32269,81943
32270,68710
32271,89547
32272,74000
32273,209619
32274,57207
32275,83449
32276,101988
32277,104872
32278,87153
32279,85865
32280,64303
32281,125117
32282,56127
32283,117280
32284,59588
32285,157182
32286,98939
32287,86084
32288,121291
32289,51146
32290,61783
32291,228441
32292,102971
32293,69432
32294,241307
32295,104909
32296,48678
32297,106991
32298,71053
32299,97067
32300,152113
32301,77237
32302,88063
32303,82026
32304,136576
32305,87678
32306,135856
32307,97286
32308,217261
32309,98641
32310,58559
32311,200694
32312,69821
32313,77449
32314,85627
32315,191906
32316,253036
32317,42717
32318,36367
32319,307746
32320,114021
32321,137770
32322,96103
32323,156264
32324,229419
32325,96665
32326,63654
32327,195647
32328,43823
32329,103664
32330,175734
32331,139820
32332,172341
32333,73159
32334,185398
32335,88114
32336,64017
32337,83313
32338,99792
32339,101680
32340,197223
32341,168269
32342,138538
32343,51012
32344,73813
32345,144575
32346,53751
32347,83011
32348,89704
32349,75062
32350,54865
32351,75417
32352,78362
32353,100491
32354,74189
32355,92805
32356,85637
32357,79924
32358,200289
32359,180115
32360,66244
32361,184690
32362,83105
32363,206097
32364,103934
32365,82119
32366,171628
32367,99683
32368,65139
32369,105412
32370,232011
32371,282660
32372,102445
32373,65231
32374,49447
32375,90383
32376,99625
32377,164000
32378,96539
32379,144951
32380,95973
32381,111365
32382,66351
32383,194528
32384,113565
32385,72834
32386,76827
32387,142927
32388,88605
32389,56713
32390,202315
32391,80984
32392,120051
32393,78293
32394,124771
32395,44292
32396,113109
32397,93589
32398,140130
32399,239472
32400,146799
32401,116133
32402,97396
32403,260059
32404,89872
32405,169853
32406,125689
32407,82652
32408,73463
32409,101452
32410,96725
32411,66276
32412,137546
32413,70459
32414,278551
32415,85005
32416,111775
32417,88206
32418,99339
32419,68004
32420,95040
32421,102142
32422,131061
32423,67053
32424,123303
32425,80807
32426,117423
32427,66887
32428,560163
32429,117354
32430,184656
32431,240174
32432,79826
32433,104857
32434,245755
32435,108801
32436,69715
32437,165797
32438,407726
32439,58468
32440,90915
32441,59820
32442,89517
32443,130534
32444,66494
32445,73041
32446,76551
32447,56698
32448,94011
32449,100855
32450,49103
32451,147364
32452,52840
32453,59990
32454,56232
32455,72560
32456,172240
32457,121242
32458,87171
32459,99845
32460,60116
32461,554522
32462,61737
32463,62180
32464,113870
32465,176128
32466,146603
32467,84733
32468,90055
32469,219775
32470,56451
32471,116359
32472,69580
32473,147662
32474,110867
32475,127023
32476,104004
32477,156441
32478,157948
32479,57818
32480,99574
32481,45424
32482,83115
32483,110204
32484,96771
32485,179318
32486,173387
32487,144260
32488,142870
32489,119115
32490,255643
32491,426645
32492,159165
32493,167756
32494,136551
32495,167270
32496,90745
32497,101955
32498,94443
32499,50072
32500,119186
32501,206313
32502,99736
32503,99711
32504,65846
32505,117277
32506,57147
32507,76333
32508,113082
32509,184715
32510,80558
32511,70701
32512,59586
32513,61249
32514,447105
32515,79327
32516,169213
32517,120710
32518,93753
32519,88686
32520,134717
32521,107500
32522,109724
32523,293221
32524,90037
32525,129625
32526,85349
32527,112559
32528,66038
32529,113764
32530,190291
32531,93183
32532,53792
32533,63282
32534,81563
32535,250904
32536,176723
32537,126636
32538,81854
32539,107705
32540,135223
32541,69548
32542,144467
32543,91092
32544,79880
32545,47829
32546,84251
32547,189326
32548,84720
32549,42419
32550,112073
32551,71545
32552,250123
32553,76229
32554,167808
32555,152776
32556,228606
32557,74829
32558,70178
32559,56665
32560,67521
32561,108759
32562,93141
32563,137690
32564,132818
32565,61750
32566,362798
32567,76850
32568,140940
32569,83486
32570,105965
32571,80406
32572,66603
32573,129386
32574,243277
32575,140720
32576,73578
32577,53725
32578,98087
32579,168614
32580,74642
32581,50016
32582,104932
32583,56985
32584,100373
32585,129085
32586,101590
32587,102275
32588,60203
32589,75226
32590,175185
32591,149413
32592,108645
32593,200053
32594,197335
32595,46574
32596,150816
32597,95419
32598,104852
32599,127628
32600,116123
32601,71099
32602,138307
32603,67407
32604,68321
32605,64356
32606,31648
32607,63358
32608,109618
32609,209743
32610,238391
32611,85165
32612,131157
32613,102039
32614,95730
32615,49658
32616,64895
32617,71463
32618,61728
32619,100221
32620,108951
32621,136705
32622,142233
32623,51785
32624,120619
32625,185038
32626,125749
32627,63175
32628,91381
32629,69685
32630,205531
32631,108908
32632,219021
32633,136824
32634,104571
32635,68049
32636,72025
32637,202206
32638,178701
32639,71201
32640,105724
32641,100462
32642,116261
32643,81531
32644,167007
32645,58993
32646,266178
32647,183568
32648,131094
32649,137949
32650,67741
32651,73038
32652,113957
32653,60924
32654,171296
32655,112195
32656,173580
32657,89989
32658,116007
32659,71191
32660,242519
32661,120172
32662,67447
32663,75959
32664,48968
32665,178710
32666,92020
32667,89067
32668,82261
32669,126748
32670,76390
32671,118679
32672,38647
32673,81504
32674,63517
32675,102661
32676,87876
32677,56091
32678,90530
32679,71918
32680,92967
32681,163964
32682,75153
32683,123634
32684,114811
